algo,w,lam,mean_abs_pnl,mean_cost,std_abs_pnl,seed,status,timestamp
rl_w0.0001_l0.0001,0.0001,0.0001,2.8631798906148083,0.12730952380952393,0.921824911477834,6505,eval_done,2025-05-30 19:10:08
rl_w0.0001_l0.001,0.0001,0.001,2.7526463026291323,3.968253968253968e-05,1.0114904531946,6605,eval_done,2025-05-30 21:08:40
rl_w0.0001_l0.01,0.0001,0.01,2.7795796478174606,0.0,0.8850862141363657,6705,eval_done,2025-05-30 22:33:24
rl_w0.001_l0.0001,0.001,0.0001,2.8148367130715775,0.07727777777777789,0.8780724756854115,6805,eval_done,2025-05-31 00:00:29
rl_w0.001_l0.001,0.001,0.001,2.749180956891439,0.06091071428571438,0.8875736344974237,6905,eval_done,2025-05-31 01:46:14
rl_w0.001_l0.01,0.001,0.01,2.7262788338447383,0.00047619047619047586,0.8986545556091051,7005,eval_done,2025-05-31 03:08:25
rl_w0.01_l0.0001,0.01,0.0001,2.829994484132139,0.10522817460317484,0.8615536341145883,7105,eval_done,2025-05-31 04:24:08
rl_w0.01_l0.001,0.01,0.001,2.9190826706088813,0.161890873015873,0.8562115964211544,7205,eval_done,2025-05-31 05:44:28
rl_w0.01_l0.01,0.01,0.01,2.7257834742063487,0.0,0.9811865746768729,7305,eval_done,2025-05-31 07:08:42
rl_lossmse_w0.0001_l0.0001,mse,0.0001,0.0001,0.23609668473179987,0.079369047619048,0.19916910205248695,6786,1000000,100,0.7040851772841195,eval_done,2025-05-31 12:57:03
rl_lossmse_w0.0001_l0.001,mse,0.0001,0.001,0.24270763165608888,0.07944047619047616,0.15204077541103164,6886,1000000,100,0.6008258842008074,eval_done,2025-05-31 14:40:51
rl_lossmse_w0.0001_l0.01,mse,0.0001,0.01,0.17477482094258412,0.0810595238095238,0.1465017204293425,6986,1000000,100,0.588916008734809,eval_done,2025-05-31 18:14:17
rl_lossmse_w0.001_l0.0001,mse,0.001,0.0001,0.22035452083333332,0.0,0.1836348340718511,7086,1000000,100,0.7650018253968253,eval_done,2025-05-31 20:51:27
rl_lossmse_w0.001_l0.001,mse,0.001,0.001,0.18229221222685818,0.08730158730158727,0.13063818735943292,7186,1000000,100,0.5099299267892989,eval_done,2025-06-01 00:27:59
rl_lossmse_w0.001_l0.01,mse,0.001,0.01,0.1857389510265323,0.08790476190476186,0.1647121147867855,7286,1000000,100,0.6396851062761034,eval_done,2025-06-01 03:16:14
rl_lossmse_w0.01_l0.0001,mse,0.01,0.0001,0.2569428307017032,0.07939682539682537,0.21235191092008548,7386,1000000,100,0.8938728456594074,eval_done,2025-06-01 05:22:36
rl_lossmse_w0.01_l0.001,mse,0.01,0.001,0.17752184254090259,0.0902896825396825,0.13184075099076903,7486,1000000,100,0.521860111200242,eval_done,2025-06-01 07:16:28
rl_lossmse_w0.01_l0.01,mse,0.01,0.01,0.18374798649176813,0.07980158730158728,0.19044728136556818,7586,1000000,100,0.7040311938479589,eval_done,2025-06-01 10:57:25
rl_lossmse_w0.05_l0.0001,mse,0.05,0.0001,0.2525500362134788,0.07963888888888887,0.1916924632274396,7686,1000000,100,0.7844543184904069,eval_done,2025-06-01 13:55:15
rl_lossmse_w0.05_l0.001,mse,0.05,0.001,0.21182573360876855,0.18616468253968255,0.1606294740419531,7786,1000000,100,0.6738492676612614,eval_done,2025-06-01 17:23:28
rl_lossmse_w0.05_l0.01,mse,0.05,0.01,0.21009980863608976,0.08146825396825394,0.1760301065402478,7886,1000000,100,0.7495392996754724,eval_done,2025-06-01 19:41:11
rl_lossmse_w0.1_l0.0001,mse,0.1,0.0001,0.185846638380957,0.0003273809523809523,0.14621914374906148,7986,1000000,100,0.5467829614375279,eval_done,2025-06-01 22:50:10
rl_lossmse_w0.1_l0.001,mse,0.1,0.001,0.22485433536498975,0.07936507936507933,0.1879994225603972,8086,1000000,100,0.7960658735341872,eval_done,2025-06-02 00:56:57
rl_lossmse_w0.1_l0.01,mse,0.1,0.01,0.2019831862972498,0.05117857142857143,0.1646706854826011,8186,1000000,100,0.6148836130918471,eval_done,2025-06-02 04:59:50
rl_lossmse_w0.2_l0.0001,mse,0.2,0.0001,0.24899419550301688,0.12414285714285717,0.24143115279893196,8286,1000000,100,1.002543686253381,eval_done,2025-06-02 08:36:29
rl_lossmse_w0.2_l0.001,mse,0.2,0.001,0.20917770074868486,0.08499999999999998,0.16003267817620248,8386,1000000,100,0.5886975259593177,eval_done,2025-06-02 10:58:17
rl_lossmse_w0.2_l0.01,mse,0.2,0.01,0.16211023184277518,0.07939285714285711,0.1424949378016727,8486,1000000,100,0.532885253403679,eval_done,2025-06-02 13:54:13
rl_lossmse_w0.5_l0.0001,mse,0.5,0.0001,0.21575244294433366,0.07936507936507933,0.1739125276474656,8586,1000000,100,0.653964706793891,eval_done,2025-06-02 15:59:17
rl_lossmse_w0.5_l0.001,mse,0.5,0.001,0.18385247881085423,0.0798690476190476,0.14164790114101403,8686,1000000,100,0.5426028813894967,eval_done,2025-06-02 18:19:10
rl_lossmse_w0.5_l0.01,mse,0.5,0.01,0.201963816771813,0.07939682539682537,0.17607892530232744,8786,1000000,100,0.7168072827573807,eval_done,2025-06-02 21:30:24
rl_lossmse_w1_l0.0001,mse,1.0,0.0001,0.1762616540619722,0.07936507936507933,0.13636430212401757,8886,1000000,100,0.5339232268896558,eval_done,2025-06-03 01:32:19
rl_lossmse_w1_l0.001,mse,1.0,0.001,0.24200848738857064,0.11737103174603172,0.19942032461644935,8986,1000000,100,0.7788302824353412,eval_done,2025-06-03 04:44:45
rl_lossmse_w1_l0.01,mse,1.0,0.01,0.20337140996484734,0.0005813492063492063,0.14565877289532314,9086,1000000,100,0.5752090684436011,eval_done,2025-06-03 07:51:48
rl_lossabs_w0.0001_l0.0001,abs,0.0001,0.0001,0.19365069671381843,0.07936507936507933,0.1648579679954275,9186,1000000,100,0.6463116521060277,eval_done,2025-06-03 10:05:05
rl_lossabs_w0.0001_l0.001,abs,0.0001,0.001,0.21371372331163016,0.08170634920634919,0.1591590957678173,9286,1000000,100,0.616324151877146,eval_done,2025-06-03 12:07:45
rl_lossabs_w0.0001_l0.01,abs,0.0001,0.01,0.19271905075533247,0.07182738095238095,0.16005766439507305,9386,1000000,100,0.6612425292776201,eval_done,2025-06-03 16:53:13
rl_lossabs_w0.001_l0.0001,abs,0.001,0.0001,0.21788036765753152,0.09085714285714282,0.1876872738030717,9486,1000000,100,0.7605343072959053,eval_done,2025-06-03 21:12:33
rl_lossabs_w0.001_l0.001,abs,0.001,0.001,0.24002201614927404,0.084031746031746,0.19371630315850824,9586,1000000,100,0.7687584669664174,eval_done,2025-06-04 01:10:47
rl_lossabs_w0.001_l0.01,abs,0.001,0.01,0.21470529020531326,0.12280952380952379,0.16661031117118658,9686,1000000,100,0.6490318563662328,eval_done,2025-06-04 04:32:09
rl_lossabs_w0.01_l0.0001,abs,0.01,0.0001,0.21154459216008703,0.200531746031746,0.16209969407802052,9786,1000000,100,0.6933213538501075,eval_done,2025-06-04 07:22:50
rl_lossabs_w0.01_l0.001,abs,0.01,0.001,0.2573723683406644,0.07936507936507933,0.2086824682565235,9886,1000000,100,0.7987519610341387,eval_done,2025-06-04 10:38:59
rl_lossabs_w0.01_l0.01,abs,0.01,0.01,0.1915096251590282,8.53174603174603e-05,0.1651998034852463,9986,1000000,100,0.6222805346445053,eval_done,2025-06-04 13:01:36
rl_lossabs_w0.05_l0.0001,abs,0.05,0.0001,0.20445501022418155,0.14593650793650792,0.16507975683897488,10086,1000000,100,0.6931526399819512,eval_done,2025-06-04 15:58:08
rl_lossabs_w0.05_l0.001,abs,0.05,0.001,0.19202539259359572,0.08092063492063492,0.1610159544769964,10186,1000000,100,0.6407689112472534,eval_done,2025-06-04 18:23:27
rl_lossabs_w0.05_l0.01,abs,0.05,0.01,0.20766463629222898,3.1746031746031745e-05,0.15253187194347295,10286,1000000,100,0.6892437301587301,eval_done,2025-06-04 21:58:13
rl_lossabs_w0.1_l0.0001,abs,0.1,0.0001,0.21301943806635587,0.12015079365079366,0.1958574761173047,10386,1000000,100,0.8105642961729747,eval_done,2025-06-05 01:24:30
rl_lossabs_w0.1_l0.001,abs,0.1,0.001,0.17821484763774,0.08120634920634918,0.14624577343791528,10486,1000000,100,0.6152407941861531,eval_done,2025-06-05 04:50:18
rl_lossabs_w0.1_l0.01,abs,0.1,0.01,0.20012824347384706,1.984126984126984e-06,0.1817716429175173,10586,1000000,100,0.7339570436507936,eval_done,2025-06-05 07:56:52
rl_lossabs_w0.2_l0.0001,abs,0.2,0.0001,0.18730593596022282,0.1651527777777778,0.16060177718534877,10686,1000000,100,0.6487920198208944,eval_done,2025-06-05 10:18:48
rl_lossabs_w0.2_l0.001,abs,0.2,0.001,0.21482534005891857,0.12970634920634921,0.20098307736899673,10786,1000000,100,0.8265434250431969,eval_done,2025-06-05 13:00:00
rl_lossabs_w0.2_l0.01,abs,0.2,0.01,0.18232961718943666,0.0006329365079365079,0.16187584280470493,10886,1000000,100,0.6494491931546527,eval_done,2025-06-05 17:12:50
rl_lossabs_w0.5_l0.0001,abs,0.5,0.0001,0.13518640615938657,0.0793968253968254,0.10726910619524808,10986,1000000,100,0.41659888650863897,eval_done,2025-06-05 20:11:51
rl_lossabs_w0.5_l0.001,abs,0.5,0.001,0.19520627709654575,0.1603690476190476,0.15992936866993995,11086,1000000,100,0.6345523774419511,eval_done,2025-06-05 23:13:24
rl_lossabs_w0.5_l0.01,abs,0.5,0.01,0.20887094933027053,0.008964285714285708,0.1605217403764227,11186,1000000,100,0.6804179082005515,eval_done,2025-06-06 02:41:08
rl_lossabs_w1_l0.0001,abs,1.0,0.0001,0.20236978232932512,0.3588055555555554,0.1715193782241094,11286,1000000,100,0.6456712691971009,eval_done,2025-06-06 06:21:59
rl_lossabs_w1_l0.001,abs,1.0,0.001,0.1939715767233179,0.08593253968253965,0.1764269970234085,11386,1000000,100,0.692280914560833,eval_done,2025-06-06 08:44:48
rl_lossabs_w1_l0.01,abs,1.0,0.01,0.2034219669187691,0.08789880952380956,0.15846423764492384,11486,1000000,100,0.634607300624908,eval_done,2025-06-06 10:57:23
rl_losscvar_w0.0001_l0.0001_CVARPlaceholder,cvar,0.0001,0.0001,0.18896014630232866,0.08938690476190475,0.1442724975159165,11586,1000000,100,0.5789981791492042,eval_done,2025-06-06 14:14:26
rl_losscvar_w0.0001_l0.001_CVARPlaceholder,cvar,0.0001,0.001,0.20304693864739434,0.08041666666666664,0.16071908960358158,11686,1000000,100,0.6284613757745046,eval_done,2025-06-06 17:29:41
rl_losscvar_w0.0001_l0.01_CVARPlaceholder,cvar,0.0001,0.01,0.20751617558712734,1.984126984126984e-06,0.17478163012605039,11786,1000000,100,0.7173699206349207,eval_done,2025-06-06 19:25:03
rl_losscvar_w0.001_l0.0001_CVARPlaceholder,cvar,0.001,0.0001,0.20759939997539445,0.0814285714285714,0.16453638733878714,11886,1000000,100,0.7003563395158072,eval_done,2025-06-06 23:30:45
rl_losscvar_w0.001_l0.001_CVARPlaceholder,cvar,0.001,0.001,0.2227656742656258,0.08070238095238094,0.20396007863331958,11986,1000000,100,0.8265363115309459,eval_done,2025-06-07 01:19:08
rl_losscvar_w0.001_l0.01_CVARPlaceholder,cvar,0.001,0.01,0.21840890390915416,0.081281746031746,0.1836763916741777,12086,1000000,100,0.7837824256888496,eval_done,2025-06-07 04:58:59
rl_losscvar_w0.01_l0.0001_CVARPlaceholder,cvar,0.01,0.0001,0.1790227914015952,0.07942460317460315,0.1404625756982463,12186,1000000,100,0.5823345699367224,eval_done,2025-06-07 07:08:50
rl_losscvar_w0.01_l0.001_CVARPlaceholder,cvar,0.01,0.001,0.18719680174042735,0.07936507936507933,0.18890326880801916,12286,1000000,100,0.7941303967430476,eval_done,2025-06-07 09:03:39
rl_losscvar_w0.01_l0.01_CVARPlaceholder,cvar,0.01,0.01,0.2053855094190529,0.08129365079365077,0.18787497693210464,12386,1000000,100,0.7385137867058644,eval_done,2025-06-07 12:11:23
rl_losscvar_w0.05_l0.0001_CVARPlaceholder,cvar,0.05,0.0001,0.19813245216804237,0.12951190476190474,0.14651762539382326,12486,1000000,100,0.5322181021580165,eval_done,2025-06-07 15:12:22
rl_losscvar_w0.05_l0.001_CVARPlaceholder,cvar,0.05,0.001,0.18297168152373444,0.10035317460317456,0.1810066509314172,12586,1000000,100,0.7865602124683437,eval_done,2025-06-07 17:22:40
rl_losscvar_w0.05_l0.01_CVARPlaceholder,cvar,0.05,0.01,0.17982211677184703,0.079781746031746,0.14890505825738917,12686,1000000,100,0.6175020646110415,eval_done,2025-06-07 19:56:24
rl_losscvar_w0.1_l0.0001_CVARPlaceholder,cvar,0.1,0.0001,0.23778072421880223,0.16187896825396822,0.18189028960957337,12786,1000000,100,0.728631890278559,eval_done,2025-06-07 23:20:18
rl_losscvar_w0.1_l0.001_CVARPlaceholder,cvar,0.1,0.001,0.20974189101422003,0.1056071428571429,0.17419172038117325,12886,1000000,100,0.6353275458398241,eval_done,2025-06-08 01:55:06
rl_losscvar_w0.1_l0.01_CVARPlaceholder,cvar,0.1,0.01,0.1976357375572636,0.07936507936507935,0.14569135503122374,12986,1000000,100,0.5672327766530474,eval_done,2025-06-08 04:34:03
rl_losscvar_w0.2_l0.0001_CVARPlaceholder,cvar,0.2,0.0001,0.20454783730276965,0.288688492063492,0.16167502561868397,13086,1000000,100,0.6323663770046838,eval_done,2025-06-08 06:24:33
rl_losscvar_w0.2_l0.001_CVARPlaceholder,cvar,0.2,0.001,0.21467682573276778,0.10117658730158728,0.17192603750421767,13186,1000000,100,0.6925253782766434,eval_done,2025-06-08 08:06:51
rl_losscvar_w0.2_l0.01_CVARPlaceholder,cvar,0.2,0.01,0.20418900668461926,0.07936507936507933,0.14799732956965306,13286,1000000,100,0.5983546519567096,eval_done,2025-06-08 10:10:55
rl_losscvar_w0.5_l0.0001_CVARPlaceholder,cvar,0.5,0.0001,0.1715521489556933,0.16013492063492063,0.15271912387880754,13386,1000000,100,0.5907843177395773,eval_done,2025-06-08 12:22:17
rl_losscvar_w0.5_l0.001_CVARPlaceholder,cvar,0.5,0.001,0.2378887979266543,0.0861547619047619,0.17062352866249422,13486,1000000,100,0.6637345693075997,eval_done,2025-06-08 15:08:31
rl_losscvar_w0.5_l0.01_CVARPlaceholder,cvar,0.5,0.01,0.19355253586462265,0.003059523809523809,0.1532983160059918,13586,1000000,100,0.6187024315857965,eval_done,2025-06-08 18:27:02
rl_losscvar_w1_l0.0001_CVARPlaceholder,cvar,1.0,0.0001,0.2157642331012884,0.36011111111111105,0.1993601524048552,13686,1000000,100,0.8073720597411264,eval_done,2025-06-08 21:27:47
rl_losscvar_w1_l0.001_CVARPlaceholder,cvar,1.0,0.001,0.18035883402525016,0.2523888888888889,0.16247623463161026,13786,1000000,100,0.6477541938291276,eval_done,2025-06-08 23:38:40
rl_losscvar_w1_l0.01_CVARPlaceholder,cvar,1.0,0.01,0.18761856529435697,0.08575,0.13208716160343384,13886,1000000,100,0.5669685630442303,eval_done,2025-06-09 01:54:33
